"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Ohio"	"39"	"1987"	"1987"	556	10761881	5.166
	"Ohio"	"39"	"1988"	"1988"	548	10802549	5.073
	"Ohio"	"39"	"1989"	"1989"	607	10834811	5.602
	"Ohio"	"39"	"1990"	"1990"	660	10850094	6.083
	"Ohio"	"39"	"1991"	"1991"	693	10951104	6.328
	"Ohio"	"39"	"1992"	"1992"	667	11031225	6.046
	"Ohio"	"39"	"1993"	"1993"	594	11103679	5.350
	"Ohio"	"39"	"1994"	"1994"	557	11154945	4.993
	"Ohio"	"39"	"1995"	"1995"	528	11205299	4.712
	"Ohio"	"39"	"1996"	"1996"	494	11244913	4.393
	"Ohio"	"39"	"1997"	"1997"	479	11279094	4.247
	"Ohio"	"39"	"1998"	"1998"	439	11315474	3.880
"Total"	"Ohio"	"39"			12116	218651095	5.541
	"Oklahoma"	"40"	"1979"	"1979"	308	2974068	10.356
	"Oklahoma"	"40"	"1980"	"1980"	322	3030739	10.624
	"Oklahoma"	"40"	"1981"	"1981"	302	3101005	9.739
	"Oklahoma"	"40"	"1982"	"1982"	345	3213698	10.735
	"Oklahoma"	"40"	"1983"	"1983"	272	3292987	8.260
	"Oklahoma"	"40"	"1984"	"1984"	270	3285285	8.218
	"Oklahoma"	"40"	"1985"	"1985"	270	3269949	8.257
	"Oklahoma"	"40"	"1986"	"1986"	292	3249991	8.985
	"Oklahoma"	"40"	"1987"	"1987"	276	3206611	8.607
	"Oklahoma"	"40"	"1988"	"1988"	259	3165891	8.181
	"Oklahoma"	"40"	"1989"	"1989"	243	3150823	7.712
	"Oklahoma"	"40"	"1990"	"1990"	276	3146136	8.773
	"Oklahoma"	"40"	"1991"	"1991"	263	3176556	8.279
	"Oklahoma"	"40"	"1992"	"1992"	247	3221404	7.667
	"Oklahoma"	"40"	"1993"	"1993"	302	3253331	9.283
	"Oklahoma"	"40"	"1994"	"1994"	267	3282213	8.135
	"Oklahoma"	"40"	"1995"	"1995"	428	3309855	12.931
	"Oklahoma"	"40"	"1996"	"1996"	256	3341657	7.661
	"Oklahoma"	"40"	"1997"	"1997"	284	3374534	8.416
	"Oklahoma"	"40"	"1998"	"1998"	211	3407252	6.193
"Total"	"Oklahoma"	"40"			5693	64453985	8.833
	"Oregon"	"41"	"1979"	"1979"	109	2581971	4.222
	"Oregon"	"41"	"1980"	"1980"	140	2636626	5.310
	"Oregon"	"41"	"1981"	"1981"	116	2669849	4.345
	"Oregon"	"41"	"1982"	"1982"	145	2664744	5.441
	"Oregon"	"41"	"1983"	"1983"	113	2652041	4.261
	"Oregon"	"41"	"1984"	"1984"	127	2665575	4.764
	"Oregon"	"41"	"1985"	"1985"	118	2672205	4.416
	"Oregon"	"41"	"1986"	"1986"	176	2683141	6.559
	"Oregon"	"41"	"1987"	"1987"	153	2700862	5.665
	"Oregon"	"41"	"1988"	"1988"	142	2742357	5.178
	"Oregon"	"41"	"1989"	"1989"	135	2791767	4.836
	"Oregon"	"41"	"1990"	"1990"	102	2843155	3.588
	"Oregon"	"41"	"1991"	"1991"	124	2929085	4.233
	"Oregon"	"41"	"1992"	"1992"	146	2992359	4.879
	"Oregon"	"41"	"1993"	"1993"	140	3061333	4.573
	"Oregon"	"41"	"1994"	"1994"	176	3121913	5.638
	"Oregon"	"41"	"1995"	"1995"	146	3185037	4.584
	"Oregon"	"41"	"1996"	"1996"	141	3248377	4.341
	"Oregon"	"41"	"1997"	"1997"	128	3304834	3.873
	"Oregon"	"41"	"1998"	"1998"	136	3354163	4.055
"Total"	"Oregon"	"41"			2713	57501394	4.718
	"Pennsylvania"	"42"	"1979"	"1979"	755	11882234	6.354
	"Pennsylvania"	"42"	"1980"	"1980"	823	11873224	6.932
	"Pennsylvania"	"42"	"1981"	"1981"	764	11866773	6.438
	"Pennsylvania"	"42"	"1982"	"1982"	713	11853261	6.015
	"Pennsylvania"	"42"	"1983"	"1983"	617	11840497	5.211
	"Pennsylvania"	"42"	"1984"	"1984"	578	11817071	4.891
	"Pennsylvania"	"42"	"1985"	"1985"	589	11776308	5.002
	"Pennsylvania"	"42"	"1986"	"1986"	658	11787507	5.582
	"Pennsylvania"	"42"	"1987"	"1987"	643	11816661	5.441
	"Pennsylvania"	"42"	"1988"	"1988"	670	11853242	5.652
	"Pennsylvania"	"42"	"1989"	"1989"	780	11874141	6.569
	"Pennsylvania"	"42"	"1990"	"1990"	827	11886559	6.957
	"Pennsylvania"	"42"	"1991"	"1991"	777	11987818	6.482
	"Pennsylvania"	"42"	"1992"	"1992"	774	12052611	6.422
	"Pennsylvania"	"42"	"1993"	"1993"	841	12123137	6.937
	"Pennsylvania"	"42"	"1994"	"1994"	745	12170062	6.122
	"Pennsylvania"	"42"	"1995"	"1995"	773	12201314	6.335
	"Pennsylvania"	"42"	"1996"	"1996"	707	12225148	5.783
	"Pennsylvania"	"42"	"1997"	"1997"	779	12229931	6.370
	"Pennsylvania"	"42"	"1998"	"1998"	630	12250692	5.143
"Total"	"Pennsylvania"	"42"			14443	239368191	6.034
	"Rhode Island"	"44"	"1979"	"1979"	36	957016	3.762
	"Rhode Island"	"44"	"1980"	"1980"	55	948005	5.802
	"Rhode Island"	"44"	"1981"	"1981"	49	953757	5.138
	"Rhode Island"	"44"	"1982"	"1982"	36	954795	3.770
	"Rhode Island"	"44"	"1983"	"1983"	36	956902	3.762
	"Rhode Island"	"44"	"1984"	"1984"	38	962417	3.948
	"Rhode Island"	"44"	"1985"	"1985"	38	969638	3.919
	"Rhode Island"	"44"	"1986"	"1986"	41	978176	4.191
	"Rhode Island"	"44"	"1987"	"1987"	47	990695	4.744
	"Rhode Island"	"44"	"1988"	"1988"	44	997406	4.411
	"Rhode Island"	"44"	"1989"	"1989"	51	1001925	5.090
	"Rhode Island"	"44"	"1990"	"1990"	51	1004026	5.080
	"Rhode Island"	"44"	"1991"	"1991"	44	1010812	4.353
	"Rhode Island"	"44"	"1992"	"1992"	32	1012667	3.160
	"Rhode Island"	"44"	"1993"	"1993"	45	1014973	4.434
	"Rhode Island"	"44"	"1994"	"1994"	49	1015892	4.823
	"Rhode Island"	"44"	"1995"	"1995"	33	1016502	3.246
	"Rhode Island"	"44"	"1996"	"1996"	28	1020486	2.744
	"Rhode Island"	"44"	"1997"	"1997"	26	1024948	2.537
	"Rhode Island"	"44"	"1998"	"1998"	22	1031343	2.133
"Total"	"Rhode Island"	"44"			801	19822381	4.041
	"South Carolina"	"45"	"1979"	"1979"	374	3090454	12.102
	"South Carolina"	"45"	"1980"	"1980"	387	3126100	12.380
	"South Carolina"	"45"	"1981"	"1981"	355	3182070	11.156
	"South Carolina"	"45"	"1982"	"1982"	381	3209765	11.870
	"South Carolina"	"45"	"1983"	"1983"	320	3234838	9.892
	"South Carolina"	"45"	"1984"	"1984"	304	3272398	9.290
	"South Carolina"	"45"	"1985"	"1985"	320	3304946	9.682
	"South Carolina"	"45"	"1986"	"1986"	323	3344298	9.658
	"South Carolina"	"45"	"1987"	"1987"	341	3383016	10.080
	"South Carolina"	"45"	"1988"	"1988"	346	3416448	10.127
	"South Carolina"	"45"	"1989"	"1989"	339	3462182	9.792
	"South Carolina"	"45"	"1990"	"1990"	430	3489605	12.322
	"South Carolina"	"45"	"1991"	"1991"	435	3572113	12.178
	"South Carolina"	"45"	"1992"	"1992"	437	3621983	12.065
	"South Carolina"	"45"	"1993"	"1993"	407	3664533	11.106
	"South Carolina"	"45"	"1994"	"1994"	392	3706500	10.576
	"South Carolina"	"45"	"1995"	"1995"	326	3749504	8.694
	"South Carolina"	"45"	"1996"	"1996"	370	3797265	9.744
	"South Carolina"	"45"	"1997"	"1997"	353	3860744	9.143
	"South Carolina"	"45"	"1998"	"1998"	340	3920791	8.672
"Total"	"South Carolina"	"45"			7280	69409553	10.488
	"South Dakota"	"46"	"1979"	"1979"	27	690740	3.909
	"South Dakota"	"46"	"1980"	"1980"	24	692365	3.466
	"South Dakota"	"46"	"1981"	"1981"	35	690361	5.070
	"South Dakota"	"46"	"1982"	"1982"	31	691342	4.484
	"South Dakota"	"46"	"1983"	"1983"	26	693218	3.751
	"South Dakota"	"46"	"1984"	"1984"	21	697364	3.011
	"South Dakota"	"46"	"1985"	"1985"	21	698330	3.007
	"South Dakota"	"46"	"1986"	"1986"	30	695608	4.313
	"South Dakota"	"46"	"1987"	"1987"	24	695832	3.449
	"South Dakota"	"46"	"1988"	"1988"	32	697830	4.586
	"South Dakota"	"46"	"1989"	"1989"	21	696513	3.015
	"South Dakota"	"46"	"1990"	"1990"	19	695805	2.731 (Unreliable)
	"South Dakota"	"46"	"1991"	"1991"	23	704009	3.267
	"South Dakota"	"46"	"1992"	"1992"	17	713096	2.384 (Unreliable)
	"South Dakota"	"46"	"1993"	"1993"	26	722507	3.599
	"South Dakota"	"46"	"1994"	"1994"	23	731147	3.146
	"South Dakota"	"46"	"1995"	"1995"	18	738375	2.438 (Unreliable)
	"South Dakota"	"46"	"1996"	"1996"	16	742683	2.154 (Unreliable)
	"South Dakota"	"46"	"1997"	"1997"	22	744434	2.955
	"South Dakota"	"46"	"1998"	"1998"	10	746501	1.340 (Unreliable)
"Total"	"South Dakota"	"46"			466	14178060	3.287
	"Tennessee"	"47"	"1979"	"1979"	469	4537642	10.336
	"Tennessee"	"47"	"1980"	"1980"	543	4595143	11.817
	"Tennessee"	"47"	"1981"	"1981"	504	4628211	10.890
	"Tennessee"	"47"	"1982"	"1982"	481	4646503	10.352
	"Tennessee"	"47"	"1983"	"1983"	433	4658925	9.294
	"Tennessee"	"47"	"1984"	"1984"	413	4686096	8.813
	"Tennessee"	"47"	"1985"	"1985"	429	4717235	9.094
	"Tennessee"	"47"	"1986"	"1986"	513	4740418	10.822
	"Tennessee"	"47"	"1987"	"1987"	488	4786279	10.196
	"Tennessee"	"47"	"1988"	"1988"	506	4827504	10.482
	"Tennessee"	"47"	"1989"	"1989"	462	4860544	9.505
	"Tennessee"	"47"	"1990"	"1990"	559	4880859	11.453
	"Tennessee"	"47"	"1991"	"1991"	585	4968973	11.773
	"Tennessee"	"47"	"1992"	"1992"	566	5051188	11.205
	"Tennessee"	"47"	"1993"	"1993"	568	5139306	11.052
	"Tennessee"	"47"	"1994"	"1994"	541	5233322	10.338
	"Tennessee"	"47"	"1995"	"1995"	582	5328891	10.922
	"Tennessee"	"47"	"1996"	"1996"	532	5419660	9.816
	"Tennessee"	"47"	"1997"	"1997"	553	5501676	10.051
	"Tennessee"	"47"	"1998"	"1998"	490	5573935	8.791
"Total"	"Tennessee"	"47"			10217	98782310	10.343
	"Texas"	"48"	"1979"	"1979"	2326	13916436	16.714
	"Texas"	"48"	"1980"	"1980"	2396	14268965	16.792
	"Texas"	"48"	"1981"	"1981"	2481	14779030	16.787
	"Texas"	"48"	"1982"	"1982"	2536	15366008	16.504
	"Texas"	"48"	"1983"	"1983"	2283	15773066	14.474
	"Texas"	"48"	"1984"	"1984"	2144	16025603	13.379
	"Texas"	"48"	"1985"	"1985"	2170	16294915	13.317
	"Texas"	"48"	"1986"	"1986"	2311	16578053	13.940
	"Texas"	"48"	"1987"	"1987"	1918	16635523	11.530
	"Texas"	"48"	"1988"	"1988"	2063	16686059	12.364
	"Texas"	"48"	"1989"	"1989"	2086	16832321	12.393
	"Texas"	"48"	"1990"	"1990"	2422	17008748	14.240
	"Texas"	"48"	"1991"	"1991"	2739	17405312	15.737
	"Texas"	"48"	"1992"	"1992"	2328	17766812	13.103
	"Texas"	"48"	"1993"	"1993"	2236	18170320	12.306
	"Texas"	"48"	"1994"	"1994"	2113	18572123	11.377
	"Texas"	"48"	"1995"	"1995"	1753	18967400	9.242
	"Texas"	"48"	"1996"	"1996"	1560	19352289	8.061
	"Texas"	"48"	"1997"	"1997"	1427	19752039	7.225
	"Texas"	"48"	"1998"	"1998"	1410	20171768	6.990
"Total"	"Texas"	"48"			42702	340322790	12.547
	"Utah"	"49"	"1979"	"1979"	59	1421446	4.151
	"Utah"	"49"	"1980"	"1980"	54	1464846	3.686
	"Utah"	"49"	"1981"	"1981"	61	1516752	4.022
	"Utah"	"49"	"1982"	"1982"	61	1559272	3.912
	"Utah"	"49"	"1983"	"1983"	61	1593625	3.828
	"Utah"	"49"	"1984"	"1984"	50	1620861	3.085
	"Utah"	"49"	"1985"	"1985"	42	1641813	2.558
	"Utah"	"49"	"1986"	"1986"	55	1661876	3.310
	"Utah"	"49"	"1987"	"1987"	62	1677020	3.697
	"Utah"	"49"	"1988"	"1988"	53	1690185	3.136
	"Utah"	"49"	"1989"	"1989"	53	1706799	3.105
	"Utah"	"49"	"1990"	"1990"	57	1723370	3.307
	"Utah"	"49"	"1991"	"1991"	61	1780280	3.426
	"Utah"	"49"	"1992"	"1992"	50	1837837	2.721
	"Utah"	"49"	"1993"	"1993"	65	1898909	3.423
	"Utah"	"49"	"1994"	"1994"	63	1961072	3.213
	"Utah"	"49"	"1995"	"1995"	74	2014719	3.673
	"Utah"	"49"	"1996"	"1996"	60	2069474	2.899
	"Utah"	"49"	"1997"	"1997"	60	2120359	2.830
	"Utah"	"49"	"1998"	"1998"	60	2167719	2.768
"Total"	"Utah"	"49"			1161	35128234	3.305
	"Vermont"	"50"	"1979"	"1979"	8	506115	1.581 (Unreliable)
	"Vermont"	"50"	"1980"	"1980"	17	512144	3.319 (Unreliable)
	"Vermont"	"50"	"1981"	"1981"	17	516116	3.294 (Unreliable)
	"Vermont"	"50"	"1982"	"1982"	10	519544	1.925 (Unreliable)
	"Vermont"	"50"	"1983"	"1983"	10	523511	1.910 (Unreliable)
	"Vermont"	"50"	"1984"	"1984"	12	526832	2.278 (Unreliable)
	"Vermont"	"50"	"1985"	"1985"	19	530151	3.584 (Unreliable)
	"Vermont"	"50"	"1986"	"1986"	16	534224	2.995 (Unreliable)
	"Vermont"	"50"	"1987"	"1987"	13	540359	2.406 (Unreliable)
	"Vermont"	"50"	"1988"	"1988"	14	549762	2.547 (Unreliable)
	"Vermont"	"50"	"1989"	"1989"	12	557960	2.151 (Unreliable)
	"Vermont"	"50"	"1990"	"1990"	16	562489	2.845 (Unreliable)
	"Vermont"	"50"	"1991"	"1991"	22	568691	3.869
	"Vermont"	"50"	"1992"	"1992"	20	572925	3.491
	"Vermont"	"50"	"1993"	"1993"	14	577924	2.422 (Unreliable)
	"Vermont"	"50"	"1995"	"1995"	12	588979	2.037 (Unreliable)
	"Vermont"	"50"	"1997"	"1997"	11	597414	1.841 (Unreliable)
	"Vermont"	"50"	"1998"	"1998"	10	600704	1.665 (Unreliable)
"Total"	"Vermont"	"50"			265	11063836	2.395
	"Virginia"	"51"	"1979"	"1979"	498	5329589	9.344
	"Virginia"	"51"	"1980"	"1980"	486	5353138	9.079
	"Virginia"	"51"	"1981"	"1981"	493	5449172	9.047
	"Virginia"	"51"	"1982"	"1982"	437	5498214	7.948
	"Virginia"	"51"	"1983"	"1983"	426	5568120	7.651
	"Virginia"	"51"	"1984"	"1984"	451	5648358	7.985
	"Virginia"	"51"	"1985"	"1985"	420	5721491	7.341
	"Virginia"	"51"	"1986"	"1986"	443	5817306	7.615
	"Virginia"	"51"	"1987"	"1987"	466	5938705	7.847
	"Virginia"	"51"	"1988"	"1988"	488	6044002	8.074
	"Virginia"	"51"	"1989"	"1989"	504	6128424	8.224
	"Virginia"	"51"	"1990"	"1990"	571	6191428	9.222
	"Virginia"	"51"	"1991"	"1991"	582	6303660	9.233
	"Virginia"	"51"	"1992"	"1992"	557	6417314	8.680
	"Virginia"	"51"	"1993"	"1993"	550	6512324	8.446
	"Virginia"	"51"	"1994"	"1994"	576	6597000	8.731
	"Virginia"	"51"	"1995"	"1995"	510	6673422	7.642
	"Virginia"	"51"	"1996"	"1996"	513	6754598	7.595
	"Virginia"	"51"	"1997"	"1997"	496	6831731	7.260
	"Virginia"	"51"	"1998"	"1998"	430	6905016	6.227
"Total"	"Virginia"	"51"			9897	121683012	8.133
	"Washington"	"53"	"1979"	"1979"	201	4018920	5.001
	"Washington"	"53"	"1980"	"1980"	226	4138795	5.461
	"Washington"	"53"	"1981"	"1981"	237	4240915	5.588
	"Washington"	"53"	"1982"	"1982"	203	4280029	4.743
	"Washington"	"53"	"1983"	"1983"	210	4301870	4.882
	"Washington"	"53"	"1984"	"1984"	205	4345120	4.718
	"Washington"	"53"	"1985"	"1985"	237	4402035	5.384
	"Washington"	"53"	"1986"	"1986"	227	4453602	5.097
	"Washington"	"53"	"1987"	"1987"	260	4532945	5.736
	"Washington"	"53"	"1988"	"1988"	271	4641797	5.838
	"Washington"	"53"	"1989"	"1989"	234	4748909	4.927
	"Washington"	"53"	"1990"	"1990"	246	4868410	5.053
	"Washington"	"53"	"1991"	"1991"	237	5026490	4.715
	"Washington"	"53"	"1992"	"1992"	296	5161525	5.735
	"Washington"	"53"	"1993"	"1993"	275	5280598	5.208
	"Washington"	"53"	"1994"	"1994"	311	5376439	5.784
	"Washington"	"53"	"1995"	"1995"	295	5482492	5.381
	"Washington"	"53"	"1996"	"1996"	252	5572322	4.522
	"Washington"	"53"	"1997"	"1997"	258	5675818	4.546
	"Washington"	"53"	"1998"	"1998"	233	5771447	4.037
"Total"	"Washington"	"53"			4914	96320478	5.102
	"West Virginia"	"54"	"1979"	"1979"	143	1940160	7.371
	"West Virginia"	"54"	"1980"	"1980"	159	1949995	8.154
	"West Virginia"	"54"	"1981"	"1981"	126	1952950	6.452
	"West Virginia"	"54"	"1982"	"1982"	131	1948421	6.723
	"West Virginia"	"54"	"1983"	"1983"	120	1943037	6.176
	"West Virginia"	"54"	"1984"	"1984"	104	1925468	5.401
	"West Virginia"	"54"	"1985"	"1985"	85	1905477	4.461
	"West Virginia"	"54"	"1986"	"1986"	116	1881152	6.166
	"West Virginia"	"54"	"1987"	"1987"	106	1856624	5.709
	"West Virginia"	"54"	"1988"	"1988"	105	1829578	5.739
	"West Virginia"	"54"	"1989"	"1989"	137	1806822	7.582
	"West Virginia"	"54"	"1990"	"1990"	111	1794262	6.186
	"West Virginia"	"54"	"1991"	"1991"	123	1799502	6.835
	"West Virginia"	"54"	"1992"	"1992"	130	1806776	7.195
	"West Virginia"	"54"	"1993"	"1993"	138	1817927	7.591
	"West Virginia"	"54"	"1994"	"1994"	110	1820782	6.041
	"West Virginia"	"54"	"1995"	"1995"	97	1823956	5.318
	"West Virginia"	"54"	"1996"	"1996"	87	1823203	4.772
	"West Virginia"	"54"	"1997"	"1997"	95	1819689	5.221
	"West Virginia"	"54"	"1998"	"1998"	87	1816386	4.790
"Total"	"West Virginia"	"54"			2310	37262167	6.199
	"Wisconsin"	"55"	"1979"	"1979"	158	4671398	3.382
	"Wisconsin"	"55"	"1980"	"1980"	143	4711208	3.035
	"Wisconsin"	"55"	"1981"	"1981"	163	4729678	3.446
	"Wisconsin"	"55"	"1982"	"1982"	151	4731560	3.191
	"Wisconsin"	"55"	"1983"	"1983"	151	4722266	3.198
	"Wisconsin"	"55"	"1984"	"1984"	136	4736891	2.871
	"Wisconsin"	"55"	"1985"	"1985"	160	4749522	3.369
	"Wisconsin"	"55"	"1986"	"1986"	165	4755750	3.469
	"Wisconsin"	"55"	"1987"	"1987"	177	4776638	3.706
	"Wisconsin"	"55"	"1988"	"1988"	169	4820818	3.506
	"Wisconsin"	"55"	"1989"	"1989"	184	4855689	3.789
	"Wisconsin"	"55"	"1990"	"1990"	227	4891217	4.641
	"Wisconsin"	"55"	"1991"	"1991"	229	4967147	4.610
	"Wisconsin"	"55"	"1992"	"1992"	235	5028141	4.674
	"Wisconsin"	"55"	"1993"	"1993"	228	5088947	4.480
	"Wisconsin"	"55"	"1994"	"1994"	218	5138097	4.243
	"Wisconsin"	"55"	"1995"	"1995"	237	5190188	4.566
	"Wisconsin"	"55"	"1996"	"1996"	211	5236721	4.029
	"Wisconsin"	"55"	"1997"	"1997"	212	5272971	4.021
	"Wisconsin"	"55"	"1998"	"1998"	189	5303586	3.564
"Total"	"Wisconsin"	"55"			3743	98378433	3.805
	"Wyoming"	"56"	"1979"	"1979"	36	453287	7.942
	"Wyoming"	"56"	"1980"	"1980"	29	471153	6.155
	"Wyoming"	"56"	"1981"	"1981"	26	492753	5.276
	"Wyoming"	"56"	"1982"	"1982"	34	507270	6.703
	"Wyoming"	"56"	"1983"	"1983"	26	510050	5.098
	"Wyoming"	"56"	"1984"	"1984"	20	504323	3.966
	"Wyoming"	"56"	"1985"	"1985"	23	499098	4.608
	"Wyoming"	"56"	"1986"	"1986"	28	494693	5.660
	"Wyoming"	"56"	"1987"	"1987"	8	475750	1.682 (Unreliable)
	"Wyoming"	"56"	"1988"	"1988"	12	464337	2.584 (Unreliable)
	"Wyoming"	"56"	"1989"	"1989"	22	457896	4.805
	"Wyoming"	"56"	"1990"	"1990"	22	453541	4.851
	"Wyoming"	"56"	"1991"	"1991"	17	459330	3.701 (Unreliable)
	"Wyoming"	"56"	"1992"	"1992"	18	466423	3.859 (Unreliable)
	"Wyoming"	"56"	"1993"	"1993"	14	473228	2.958 (Unreliable)
	"Wyoming"	"56"	"1994"	"1994"	25	480373	5.204
	"Wyoming"	"56"	"1995"	"1995"	15	485188	3.092 (Unreliable)
	"Wyoming"	"56"	"1996"	"1996"	15	488168	3.073 (Unreliable)
	"Wyoming"	"56"	"1997"	"1997"	21	489618	4.289
	"Wyoming"	"56"	"1998"	"1998"	17	490944	3.463 (Unreliable)
"Total"	"Wyoming"	"56"			428	9617423	4.450
"Total"					444081	4962680697	8.948
"---"
"Dataset: Compressed Mortality, 1979-1998"
"Query Parameters:"
"Injury Intent: Homicide"
"Group By: State; Year"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Jul 8, 2022 8:43:47 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality: Compressed Mortality File 1979-1998. CDC WONDER On-line Database, compiled from Compressed Mortality File CMF"
"1968-1988, Series 20, No. 2A, 2000 and CMF 1989-1998, Series 20, No. 2E, 2003. Accessed at http://wonder.cdc.gov/cmf-icd9.html"
"on Jul 8, 2022 8:43:47 AM"
"---"
Messages:
"1. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Unreliable."
"3. The population figures used in the calculation of death rates for the age group 'under 1 year' are the live births for the"
"given time period. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"4. Population figures in this table for 1979 and 1981-89 are intercensal estimates of the July 1 resident population of the"
"United States. Note that the state and county population estimates for these years are not consistent with national estimates."
"The population figures in this table for 1980 and 1990 are modified age-race-sex (MARS) April 1 census counts. The population"
"figures for 1991-98 are bridged-race intercensal estimates of the July 1 resident population."